gene_IDs	gene_names	logFC	PValue
ENSG00000003989	SLC7A2	-1.8435009805108	8.41367421822652e-09
ENSG00000004059	ARF5	0.0996851085731695	0.250927728853697
ENSG00000004139	SARM1	0.293083499220416	0.0429473879277265
ENSG00000004142	POLDIP2	-0.14264584819656	0.0825593352498398
ENSG00000004399	PLXND1	0.712075178711078	2.49909255796722e-06
ENSG00000004455	AK2	-0.442931102558092	6.75949821801257e-07
ENSG00000004468	CD38	-1.61832719748024	4.39938689357911e-12
ENSG00000004478	FKBP4	0.140910112009912	0.141007954941816
ENSG00000004487	KDM1A	0.115884446835179	0.106727671098133
ENSG00000004534	RBM6	0.171440027377893	0.040266855651549
ENSG00000004660	CAMKK1	-0.0408830927851974	0.812994955689933
ENSG00000004700	RECQL	0.361813893660989	0.00783495039285268
ENSG00000004766	VPS50	0.478891402103406	1.36664170146417e-07
ENSG00000004776	HSPB6	-0.754912437604923	0.039071912521239
ENSG00000004777	ARHGAP33	1.12714412907322	1.23153511057741e-11
ENSG00000004779	NDUFAB1	-0.100893040424679	0.395044365943916
ENSG00000004799	PDK4	-1.86580152360635	5.28496359784613e-14
ENSG00000004838	ZMYND10	1.05553307976471	4.79507905367308e-08
ENSG00000004864	SLC25A13	-0.661875745362813	1.00977236224551e-06
ENSG00000004866	ST7	-0.571397536419322	4.20391427320962e-12
ENSG00000004897	CDC27	0.11227629398539	0.141062218586082
ENSG00000004961	HCCS	0.0623163917058244	0.458785487479054
ENSG00000004975	DVL2	0.72873297595588	5.9916193005554e-11
ENSG00000005001	PRSS22	-4.23742294819364	5.63705375706943e-20
ENSG00000005007	UPF1	0.247140155662343	0.00482398142732181
ENSG00000005020	SKAP2	0.233108477577568	0.108859184641613
ENSG00000005022	SLC25A5	0.148298306242583	0.112587216227088
ENSG00000005059	MCUB	-0.125540014202718	0.529203629728017
ENSG00000005075	POLR2J	0.270293172805204	0.0061904639549834
ENSG00000005100	DHX33	0.00866745569211148	0.919763619337059
ENSG00000005108	THSD7A	0.502883173327744	0.0117600049792515
ENSG00000005156	LIG3	0.554824930023654	6.32203668702804e-14
ENSG00000005175	RPAP3	0.175722062192516	0.00717223006867469
ENSG00000005187	ACSM3	-2.69508064269937	7.63466341307746e-26
ENSG00000005189	AC004381.6	0.937285386427721	7.61822424077437e-09
ENSG00000005194	CIAPIN1	0.208048925194482	0.00796829856863378
ENSG00000005206	SPPL2B	0.25641637470809	0.00278079250719791
ENSG00000005238	FAM214B	0.265639583018544	0.0074393606795048
ENSG00000005243	COPZ2	-0.547054614341129	0.00101080373432707
ENSG00000005249	PRKAR2B	-2.88993458518245	2.16881932452844e-30
ENSG00000005302	MSL3	0.11794655668136	0.117639573021399
ENSG00000005339	CREBBP	-0.149870409642051	0.057930992389019
ENSG00000005379	TSPOAP1	-0.486254275231199	0.0122983583783533
ENSG00000005421	PON1	-1.49101770445505	4.98263821965157e-07
ENSG00000005436	GCFC2	-0.337155021636623	0.000309571718622406
ENSG00000005448	WDR54	0.366532035850993	0.0325824035164713
ENSG00000005469	CROT	-0.494778575402607	0.00218906744931447
ENSG00000005471	ABCB4	-1.07670197285881	0.00107544554095802
ENSG00000005483	KMT2E	0.0781389709399077	0.467294680638565
ENSG00000005486	RHBDD2	0.0690012685372948	0.568958629494596
ENSG00000005700	IBTK	-0.37671585871151	0.00176061247903731
ENSG00000005801	ZNF195	0.396313249691664	5.92542261302378e-07
ENSG00000005810	MYCBP2	-0.505994203457452	4.03732932171282e-06
ENSG00000005812	FBXL3	-0.815687010733117	9.28514430421488e-17
ENSG00000005844	ITGAL	-0.267040832311314	0.104929913730152
ENSG00000005882	PDK2	-0.45615619766248	2.68930974783124e-05
ENSG00000005884	ITGA3	0.254858940728999	0.311144016438964
ENSG00000005889	ZFX	-0.0852219649243459	0.351266758041018
ENSG00000005893	LAMP2	0.0459934351197135	0.686729588944097
ENSG00000005981	ASB4	-0.852374675910933	0.00601967357991089
ENSG00000006007	GDE1	-0.162244088000633	0.052910777149824
ENSG00000006015	C19orf60	0.057302749930612	0.704744966757404
ENSG00000006016	CRLF1	0.856055386900914	0.000767409579218965
ENSG00000006025	OSBPL7	0.210127082859724	0.281309771911409
ENSG00000006042	TMEM98	0.702750232542714	0.00268201151696552
ENSG00000006047	YBX2	0.207975191958536	0.547910715769553
ENSG00000006062	MAP3K14	-0.290249771536858	0.0775099701611679
ENSG00000006118	TMEM132A	1.47775004814135	1.73492731868696e-08
ENSG00000006125	AP2B1	0.276743602836795	0.000681758203760092
ENSG00000006194	ZNF263	0.192190628999861	0.0045674254076237
ENSG00000006210	CX3CL1	-0.527895271096405	0.00287556255199662
ENSG00000006282	SPATA20	0.0815535359734803	0.494357089760098
ENSG00000006327	TNFRSF12A	0.100932654550763	0.653105796806265
ENSG00000006432	MAP3K9	1.34275633825658	2.29190324833653e-24
ENSG00000006451	RALA	0.321241569476002	9.95561586126483e-06
ENSG00000006453	BAIAP2L1	0.210161553044845	0.237920145023265
ENSG00000006459	KDM7A	-1.00499428204125	7.04221105199119e-16
ENSG00000006468	ETV1	-0.743049533429488	0.00253274465450967
ENSG00000006530	AGK	0.119042333434062	0.169400022119247
ENSG00000006534	ALDH3B1	0.217205285980626	0.251273667108107
ENSG00000006555	TTC22	-0.254780855425343	0.237588246875737
ENSG00000006576	PHTF2	0.440162496484305	3.45965432218513e-05
ENSG00000006607	FARP2	-0.592668870533909	3.36582930940835e-09
ENSG00000006611	USH1C	-2.14869306303362	0.0136936371730116
ENSG00000006625	GGCT	0.447462106636999	4.40088098479985e-07
ENSG00000006634	DBF4	0.733433680912696	7.19867539843507e-13
ENSG00000006638	TBXA2R	-2.00683419208915	1.21148151693589e-28
ENSG00000006652	IFRD1	0.25615254281348	0.0231729475787348
ENSG00000006695	COX10	-0.253192416867946	0.0185644500490525
ENSG00000006704	GTF2IRD1	1.04364516628614	4.56982694401663e-17
ENSG00000006712	PAF1	-0.0484906186270968	0.498856942625505
ENSG00000006715	VPS41	0.181942953309376	0.0815219887958556
ENSG00000006740	ARHGAP44	-0.062674231223076	0.805888016831662
ENSG00000006744	ELAC2	-0.27334566053631	0.000451333065351857
ENSG00000006747	SCIN	1.17280705181254	0.000134339889887452
ENSG00000006756	ARSD	-0.977925801052598	4.06037306847096e-10
ENSG00000006757	PNPLA4	-0.44742983900152	8.68629330315055e-07
ENSG00000006831	ADIPOR2	-0.615446702602834	1.16589654899473e-06
ENSG00000006837	CDKL3	0.491331705350947	0.000161007803338627
ENSG00000007001	UPP2	-1.95788609709603	8.91044819361239e-06
ENSG00000007047	MARK4	0.782064366754487	1.42164328130132e-14
ENSG00000007062	PROM1	-5.32948389468115	2.32034637742158e-20
ENSG00000007080	CCDC124	0.558268467529029	3.13480756556581e-07
ENSG00000007129	CEACAM21	-0.949010393530383	1.4390404851977e-06
ENSG00000007168	PAFAH1B1	-0.244326810452961	0.00122612460634407
ENSG00000007171	NOS2	1.18046861288021	3.50847527808138e-06
ENSG00000007202	KIAA0100	1.05417372415408	8.02824448356654e-19
ENSG00000007216	SLC13A2	-2.1157780124684	6.90404167889235e-06
ENSG00000007237	GAS7	-0.20931809597358	0.333773533686335
ENSG00000007255	TRAPPC6A	0.0258743802935575	0.828740204981805
ENSG00000007264	MATK	-0.380480085444396	0.0464723229123167
ENSG00000007312	CD79B	-0.42630437096657	0.0124947754651075
ENSG00000007314	SCN4A	2.04512355286193	5.65667046839328e-19
ENSG00000007341	ST7L	0.187812475077556	0.0180514121430077
ENSG00000007372	PAX6	-0.128252255378294	0.435203293376166
ENSG00000007376	RPUSD1	0.676076506470531	2.25111741903512e-12
ENSG00000007384	RHBDF1	0.685628658685121	4.30925012326246e-08
ENSG00000007392	LUC7L	0.0995760815601251	0.364562176331459
ENSG00000007402	CACNA2D2	-0.472501464908124	0.0174022572365449
ENSG00000007516	BAIAP3	-0.365525498824829	0.0157316952488033
ENSG00000007520	TSR3	0.325255058867955	0.00241975114505136
ENSG00000007541	PIGQ	-0.101632426591296	0.296543796831328
ENSG00000007545	CRAMP1	0.804639791965575	3.68137645684088e-13
ENSG00000007866	TEAD3	0.406637849418579	4.24029396891178e-05
ENSG00000007908	SELE	-2.08737061803211	7.91939469366696e-15
ENSG00000007923	DNAJC11	-0.331213384426203	0.00392105146324711
ENSG00000007933	FMO3	-1.52366815744432	5.98474788327608e-08
ENSG00000007944	MYLIP	0.342335048982584	0.0157719629731306
ENSG00000007952	NOX1	0.484620239401407	0.00795412113381931
ENSG00000007968	E2F2	2.67205270692844	4.16149632540908e-43
ENSG00000008018	PSMB1	-0.232378572985795	0.0267024620051817
ENSG00000008056	SYN1	-1.26965533337066	4.92881878009012e-05
ENSG00000008083	JARID2	0.281324550489444	0.00571016903389924
ENSG00000008086	CDKL5	0.145366613684538	0.323765172020538
ENSG00000008128	CDK11A	-0.0572855728409619	0.582789813399713
ENSG00000008130	NADK	-0.552121903131853	4.21473803670354e-08
ENSG00000008226	DLEC1	-1.1759348263108	1.14175648484442e-09
ENSG00000008256	CYTH3	0.697894629724337	6.91399771523255e-07
ENSG00000008277	ADAM22	0.705007637767698	0.0165428010346623
ENSG00000008282	SYPL1	0.404183703866893	2.06325094915769e-07
ENSG00000008283	CYB561	0.417795053522953	0.0227094595484562
ENSG00000008294	SPAG9	-0.335190324833307	9.08708740537211e-05
ENSG00000008300	CELSR3	2.92793901618951	2.97644646021221e-33
ENSG00000008311	AASS	-1.63507770311739	2.81830655374209e-07
ENSG00000008323	PLEKHG6	-0.0789359389841923	0.736089264243445
ENSG00000008324	SS18L2	-0.0947169106844994	0.314729555895691
ENSG00000008382	MPND	-0.0288337142243885	0.801048372512528
ENSG00000008394	MGST1	-0.892132205217728	0.00012813180877341
ENSG00000008405	CRY1	-0.396554360997048	0.00230487631102853
ENSG00000008441	NFIX	0.0851882480814805	0.474316736220031
ENSG00000008513	ST3GAL1	-0.478499448532001	0.0113457252242072
ENSG00000008516	MMP25	-0.708233028167913	0.000462833254846417
ENSG00000008517	IL32	0.475754573639993	0.0261958688671388
ENSG00000008710	PKD1	0.728231318803019	9.1499708455988e-10
ENSG00000008735	MAPK8IP2	2.21186032175411	5.90544779644106e-17
ENSG00000008838	MED24	0.582234080073145	1.27810091139652e-15
ENSG00000008853	RHOBTB2	0.704198441802517	9.0136360223092e-07
ENSG00000008869	HEATR5B	-0.0615576777144329	0.513823929499015
ENSG00000008952	SEC62	-0.723222457890521	9.98298343104498e-15
ENSG00000008988	RPS20	0.222497653958292	0.0907294522459763
ENSG00000009307	CSDE1	-0.0189596989330888	0.796517190845374
ENSG00000009335	UBE3C	0.197382109023884	0.0330071458041793
ENSG00000009413	REV3L	-0.399390639709468	0.000566621359891045
ENSG00000009694	TENM1	-2.80322967370427	1.91880666640944e-09
ENSG00000009724	MASP2	-1.05476038802279	0.000891135919658873
ENSG00000009765	IYD	-2.30429031793178	3.62827100741752e-17
ENSG00000009780	FAM76A	-0.19482991359683	0.0311631565218301
ENSG00000009790	TRAF3IP3	-0.5637409810075	0.00298307485788434
ENSG00000009830	POMT2	0.495365460281851	2.91693274759262e-07
ENSG00000009844	VTA1	-0.478583681805841	6.48733451439806e-08
ENSG00000009950	MLXIPL	-0.0840710742856217	0.634253666986961
ENSG00000009954	BAZ1B	0.296305317472012	0.000976099107775412
ENSG00000010017	RANBP9	-0.059926640252315	0.419432593001569
ENSG00000010030	ETV7	-0.328607420499724	0.251003067191968
ENSG00000010072	SPRTN	0.392922376253767	3.17512382772601e-07
ENSG00000010165	METTL13	0.626616827833889	2.59112877285899e-11
ENSG00000010219	DYRK4	-0.303028217212089	0.00790144392182075
ENSG00000010244	ZNF207	0.386071480862388	2.52897176079059e-10
ENSG00000010256	UQCRC1	-0.0935749766390576	0.33049873559211
ENSG00000010270	STARD3NL	0.112633685101365	0.325175806387872
ENSG00000010278	CD9	-0.196404716810895	0.229000970545841
ENSG00000010292	NCAPD2	1.07692806307005	1.6571949130106e-17
ENSG00000010295	IFFO1	0.318023860938625	0.000773622935524334
ENSG00000010310	GIPR	-0.284301473419338	0.344593014698377
ENSG00000010318	PHF7	-0.0678369324130336	0.564166331639341
ENSG00000010319	SEMA3G	1.01073319317714	9.04089578218892e-05
ENSG00000010322	NISCH	0.374435485791876	1.16134414607899e-07
ENSG00000010327	STAB1	-1.32190544173784	1.32069882174827e-13
ENSG00000010361	FUZ	-0.770829491027465	2.4959974847091e-05
ENSG00000010379	SLC6A13	-1.64726955531139	1.25520544873663e-09
ENSG00000010404	IDS	-0.405520518809239	0.000227194517059926
ENSG00000010438	PRSS3	-1.06154753127836	0.0599629068463332
ENSG00000010539	ZNF200	0.579180519828576	3.8994094820511e-09
ENSG00000010610	CD4	-2.00423832743431	6.47596365947529e-28
ENSG00000010626	LRRC23	0.0537070217152662	0.644444251178161
ENSG00000010671	BTK	-0.918907918114315	9.22132540007616e-07
ENSG00000010704	HFE	0.079686825731745	0.572622277448033
ENSG00000010803	SCMH1	0.206058260830563	0.0724149411882368
ENSG00000010810	FYN	-1.16573147251188	2.02921126773184e-18
ENSG00000010818	HIVEP2	-0.438676189095676	0.000391363576494781
ENSG00000010932	FMO1	-0.0481342447253872	0.89309449295183
ENSG00000011007	TCEB3	-0.459152284472005	4.09154990813216e-07
ENSG00000011009	LYPLA2	0.0128454797507152	0.891751657343452
ENSG00000011021	CLCN6	-0.211770655168915	0.0515867486138027
ENSG00000011028	MRC2	-1.06948803117577	2.32876370509907e-05
ENSG00000011052	NME1-NME2	0.158234197134768	0.308043440754337
ENSG00000011105	TSPAN9	-0.803936625510421	1.6425434010605e-14
ENSG00000011114	BTBD7	0.0570215857984095	0.558537276967805
ENSG00000011132	APBA3	0.327038242070917	4.48983155696329e-05
ENSG00000011143	MKS1	0.182594845221342	0.0292355713396685
ENSG00000011198	ABHD5	-0.351892860915432	0.0045314288135995
ENSG00000011201	ANOS1	-0.461216646137397	0.0746893786737423
ENSG00000011243	AKAP8L	0.637219792973527	2.7629698342727e-14
ENSG00000011258	MBTD1	-0.267042176005604	0.00656050560633357
ENSG00000011260	UTP18	0.34999888878481	4.92397633966008e-06
ENSG00000011275	RNF216	0.528813026021867	3.2143513495582e-10
ENSG00000011295	TTC19	-0.728080140780495	1.92614780515957e-10
ENSG00000011304	PTBP1	0.239975490942132	0.000286938279045287
ENSG00000011347	SYT7	-1.88007209446961	2.91093335540617e-07
ENSG00000011376	LARS2	-0.221435174510358	0.0275021290658721
ENSG00000011405	PIK3C2A	-0.00802592788921665	0.926108199481253
ENSG00000011422	PLAUR	-0.960296584937998	1.19029516057355e-05
ENSG00000011426	ANLN	3.56036682381218	1.19882885943854e-62
ENSG00000011451	WIZ	0.534714466795007	5.93710381267411e-09
ENSG00000011454	RABGAP1	0.0613836539117468	0.480923005508951
ENSG00000011465	DCN	-3.80203729332533	1.11984055868953e-24
ENSG00000011478	QPCTL	0.413065391430099	4.1651067542817e-06
ENSG00000011485	PPP5C	-0.0585811767559072	0.384825554864993
ENSG00000011523	CEP68	0.629443405926931	6.07345916297779e-11
ENSG00000011566	MAP4K3	0.266716513936447	0.00845069555362231
ENSG00000011600	TYROBP	-0.868050221704819	1.23896305457127e-06
ENSG00000011638	TMEM159	-0.425744925458325	0.0897328686128029
ENSG00000012048	BRCA1	0.73105441193496	6.80845276324479e-05
ENSG00000012061	ERCC1	0.153251353283381	0.0694230329926708
ENSG00000012124	CD22	-0.987142536150737	0.00240617079325126
ENSG00000012171	SEMA3B	0.782661929803947	0.0141105199429696
ENSG00000012174	MBTPS2	-0.027728418800653	0.753267236168635
ENSG00000012211	PRICKLE3	0.30225299561957	0.000279553061917956
ENSG00000012223	LTF	-0.246767444708716	0.289393461958938
ENSG00000012232	EXTL3	0.701788602398697	8.62908576448432e-09
ENSG00000012504	NR1H4	-0.671043193139262	7.79312400090755e-07
ENSG00000012660	ELOVL5	0.213619489296163	0.0893522622588322
ENSG00000012779	ALOX5	-0.842730482290689	0.00186211476621254
ENSG00000012817	KDM5D	-0.399336889055538	0.151478418101227
ENSG00000012822	CALCOCO1	-0.249746452062455	0.00949710269107689
ENSG00000012963	UBR7	0.0308778720938899	0.700770023134914
ENSG00000012983	MAP4K5	-0.101338550519945	0.271645742728552
ENSG00000013016	EHD3	-2.28129246826276	1.71560916032104e-29
ENSG00000013275	PSMC4	0.556196201015588	9.48317177542274e-12
ENSG00000013288	MAN2B2	-0.381902965427691	0.000384460620939505
ENSG00000013297	CLDN11	-1.4157781797289	1.12158940229072e-06
ENSG00000013306	SLC25A39	0.741032191806293	3.72962729491269e-14
ENSG00000013364	MVP	0.457885811021401	0.00311942866490477
ENSG00000013374	NUB1	0.304245481338021	4.54392152063924e-05
ENSG00000013375	PGM3	-0.590227886159913	3.0001944314381e-08
ENSG00000013392	RWDD2A	-0.360491263243874	0.00019614646511126
ENSG00000013441	CLK1	-0.474669000436973	7.95055877082778e-06
ENSG00000013503	POLR3B	-0.386559125433595	3.63064641489898e-05
ENSG00000013523	ANGEL1	-0.0356573990895386	0.759747712060311
ENSG00000013561	RNF14	0.122688185132023	0.128067531591508
ENSG00000013563	DNASE1L1	0.102970617107691	0.313141415690527
ENSG00000013573	DDX11	0.913732037373924	2.51490098353895e-14
ENSG00000013583	HEBP1	-0.929355831664494	4.75813209870038e-21
ENSG00000013588	GPRC5A	-1.89159784772537	7.43684794511359e-10
ENSG00000013619	MAMLD1	-0.166005527903907	0.495557741343562
ENSG00000013725	CD6	-0.578731060263027	0.0202929201747406
ENSG00000013810	TACC3	1.66137157129624	1.72217658662335e-32
ENSG00000014123	UFL1	-0.501472054613704	3.61563070297133e-06
ENSG00000014138	POLA2	1.18884302561162	9.60614839861278e-30
ENSG00000014164	ZC3H3	1.00746879967281	4.84723074470912e-27
ENSG00000014216	CAPN1	0.398198283647313	7.33538548165724e-06
ENSG00000014641	MDH1	0.136035025841182	0.186108394695612
ENSG00000014824	SLC30A9	-0.0612316106613891	0.490642378448958
ENSG00000014914	MTMR11	1.32212199853608	2.84644857829124e-07
ENSG00000014919	COX15	-0.217862409910529	0.00279538760876319
ENSG00000015133	CCDC88C	-0.594605738862352	0.0011338302938782
ENSG00000015153	YAF2	-0.519254071347274	4.37426343838466e-08
ENSG00000015171	ZMYND11	-0.107265055107003	0.158908426777985
ENSG00000015285	WAS	-0.608847686698134	8.22226292522568e-05
ENSG00000015475	BID	0.140580316976804	0.281782408477413
ENSG00000015479	MATR3	0.0323207460536346	0.857554985954127
ENSG00000015520	NPC1L1	-2.95532145091537	4.44506979727455e-07
ENSG00000015532	XYLT2	0.61609267523248	2.10743672769919e-14
ENSG00000015676	NUDCD3	0.408722758872968	6.46210234417879e-08
ENSG00000016391	CHDH	-0.208389177918459	0.117946100907996
ENSG00000016402	IL20RA	-4.71670800773681	1.52184793374369e-18
ENSG00000016864	GLT8D1	-0.144686835529917	0.139935201394223
ENSG00000017260	ATP2C1	0.24342467161545	0.000736972952477601
ENSG00000017427	IGF1	-2.23454090448589	6.94857414857629e-13
ENSG00000017483	SLC38A5	0.226775412703145	0.304180700450198
ENSG00000017797	RALBP1	0.337923778888973	3.70244384374081e-05
ENSG00000018189	RUFY3	-0.209434831667025	0.0389855355628799
ENSG00000018236	CNTN1	-4.14016014559711	2.96053833314313e-17
ENSG00000018280	SLC11A1	-0.745513697840606	6.10563163912074e-05
ENSG00000018408	WWTR1	-0.309186699572875	0.0258685182586202
ENSG00000018510	AGPS	-0.0487289787800871	0.611161644234571
ENSG00000018610	CXorf56	0.289751825516938	0.000169658163255032
ENSG00000018625	ATP1A2	1.22226840768689	0.000456431060142552
ENSG00000018699	TTC27	0.42613795391981	6.22438859109684e-08
ENSG00000018869	ZNF582	-0.35348629301423	0.044341249981533
ENSG00000019102	VSIG2	-2.56482133641593	2.97315457753448e-11
ENSG00000019144	PHLDB1	0.0121767193116248	0.941720875350567
ENSG00000019169	MARCO	-7.72060114386819	1.05780173779256e-67
ENSG00000019485	PRDM11	-0.105162101655601	0.492876911789652
ENSG00000019505	SYT13	-2.12102851109541	0.00229851421249686
ENSG00000019549	SNAI2	0.506661998758137	0.0244218463240632
ENSG00000019582	CD74	-0.189076256901427	0.355243606930079
ENSG00000019991	HGF	-3.319534707984	1.98464158731756e-48
ENSG00000019995	ZRANB1	-0.638885577311981	1.62489930237234e-05
ENSG00000020129	NCDN	0.54225304103603	1.70160706511568e-06
ENSG00000020181	ADGRA2	-0.472923125775394	0.0285156856725578
ENSG00000020256	ZFP64	0.577620042294243	1.03915927077678e-10
ENSG00000020426	MNAT1	0.0433643042783174	0.660719132577386
ENSG00000020577	SAMD4A	-0.938145577154832	1.12195280309975e-11
ENSG00000020633	RUNX3	-1.08679393261472	3.99219932953908e-07
ENSG00000020922	MRE11	0.36086517577516	3.27685651869209e-06
ENSG00000021300	PLEKHB1	-2.21475997166514	9.57004038849647e-10
ENSG00000021355	SERPINB1	0.247274920216294	0.0536174472075911
ENSG00000021461	CYP3A43	-3.25343063151293	2.65052810293894e-21
ENSG00000021488	SLC7A9	-0.325405165277841	0.201749830484788
ENSG00000021574	SPAST	0.121932916783585	0.111954762778455
ENSG00000021645	NRXN3	0.55243700038811	0.177663400835863
ENSG00000021762	OSBPL5	-0.21963497921281	0.199695813805696
ENSG00000021776	AQR	-0.0532790609628393	0.41701720742347
ENSG00000021826	CPS1	-2.09024001449923	2.84446536602093e-06
ENSG00000021852	C8B	-1.78331324452431	4.99667798157886e-13
ENSG00000022267	FHL1	-1.42964919494913	3.83607143652356e-15
ENSG00000022277	RTFDC1	0.172142723585854	0.0153938850173196
ENSG00000022556	NLRP2	-0.893708570403743	0.00127395827428968
ENSG00000022567	SLC45A4	1.15393213690815	6.79653929251386e-06
ENSG00000022840	RNF10	0.114347116465014	0.0594763323312143
ENSG00000022976	ZNF839	0.0494618901673961	0.608423968854657
ENSG00000023041	ZDHHC6	-0.0525173011416584	0.403693862557491
ENSG00000023171	GRAMD1B	0.0889207319959088	0.817589855891942
ENSG00000023191	RNH1	0.142479682226104	0.0792090088496416
ENSG00000023228	NDUFS1	-0.371985958668875	5.82707751053166e-05
ENSG00000023287	RB1CC1	0.363385412691961	0.00333122069255201
ENSG00000023318	ERP44	-0.249332170500817	0.00405000975026386
ENSG00000023330	ALAS1	-1.49480533477419	1.55050211250677e-14
ENSG00000023445	BIRC3	0.469037795686742	0.0628239265668921
ENSG00000023516	AKAP11	-0.434768855050322	6.76321698729851e-05
ENSG00000023572	GLRX2	0.415555178505793	0.00117907635782865
ENSG00000023608	SNAPC1	-0.265445185945464	0.015222325683968
ENSG00000023697	DERA	-0.672341352743796	2.31988551865624e-09
ENSG00000023734	STRAP	0.0532651528339118	0.478346963990478
ENSG00000023839	ABCC2	-0.496597290794312	0.0403417708584901
ENSG00000023892	DEF6	-0.321430466872854	0.0846696374723425
ENSG00000023902	PLEKHO1	-0.176781082714707	0.277181564621606
ENSG00000023909	GCLM	-0.137409691076238	0.412595994210333
ENSG00000024048	UBR2	-0.273250794805182	0.000270904089892364
ENSG00000024422	EHD2	0.766452540932316	1.91120998697257e-05
ENSG00000024526	DEPDC1	3.84704494858809	8.06292374653154e-45
ENSG00000024862	CCDC28A	-0.939669607617726	4.84296831816259e-19
ENSG00000025039	RRAGD	0.487106183707961	0.00234480379403137
ENSG00000025156	HSF2	0.314596967270914	0.00260747893846691
ENSG00000025293	PHF20	0.237221969407096	0.000288175964907242
ENSG00000025423	HSD17B6	-1.53263138224126	2.84949811732322e-07
ENSG00000025434	NR1H3	-0.302017150323015	0.00302433798229834
ENSG00000025708	TYMP	0.309256972322916	0.0846216194021834
ENSG00000025770	NCAPH2	0.641601475116316	5.3001527212713e-12
ENSG00000025772	TOMM34	0.348055986729687	1.24367438434314e-05
ENSG00000025796	SEC63	-0.318834938265078	0.000689525829159988
ENSG00000025800	KPNA6	-0.132632693913342	0.0712530692952206
ENSG00000026025	VIM	0.23924916865115	0.167173387199152
ENSG00000026036	RTEL1-TNFRSF6B	0.513395032467854	0.000659020119385039
ENSG00000026103	FAS	-0.795776748844521	1.84424752259128e-05
ENSG00000026297	RNASET2	-0.144775723208532	0.231472182459828
ENSG00000026508	CD44	0.0323991926873067	0.892004925773007
ENSG00000026652	AGPAT4	0.832489966634829	1.58082034695489e-05
ENSG00000026751	SLAMF7	-1.14364343999329	1.5068084932585e-05
ENSG00000026950	BTN3A1	0.206932392863453	0.117191094488109
ENSG00000027001	MIPEP	-0.484681182398797	2.06396499982398e-06
ENSG00000027075	PRKCH	-0.352601309104801	0.00808541062936874
ENSG00000027697	IFNGR1	-0.44487878578263	0.0031446546472291
ENSG00000027847	B4GALT7	0.726441579675138	1.69092265977639e-14
ENSG00000027869	SH2D2A	-0.677984810170469	0.00833782482457856
ENSG00000028116	VRK2	0.0801218251979694	0.450134930867445
ENSG00000028137	TNFRSF1B	-0.920115436099942	6.33103717217888e-11
ENSG00000028203	VEZT	-0.0725068991650976	0.366717197531314
ENSG00000028277	POU2F2	-1.03130728121359	6.11269091829212e-08
ENSG00000028310	BRD9	0.533490020436533	7.89558486112444e-12
ENSG00000028528	SNX1	-0.175920451288652	0.0217250345759714
