gene_IDs	gene_names	logFC	PValue
ENSG00000003756	RBM5	-0.245837455774499	2.53725575509005e-05
ENSG00000003987	MTMR7	-0.594699194650672	1.69329286977619e-06
ENSG00000003989	SLC7A2	-0.0284221652780184	0.860940369356163
ENSG00000004059	ARF5	0.16312453027132	0.0249044959146528
ENSG00000004139	SARM1	0.124791434740916	0.0634376670673657
ENSG00000004142	POLDIP2	-0.501000319562343	1.92273314617451e-14
ENSG00000004399	PLXND1	1.52083675180383	9.96095244342913e-48
ENSG00000004455	AK2	-0.200317691077412	0.00117262620591168
ENSG00000004468	CD38	1.47067859862624	1.33933241497735e-14
ENSG00000004478	FKBP4	-0.834327005249059	7.85258841131024e-39
ENSG00000004487	KDM1A	-0.370096061014819	1.81318740402887e-13
ENSG00000004534	RBM6	-0.530754759286722	1.14331297801759e-12
ENSG00000004660	CAMKK1	1.21605074499026	7.07634680257463e-35
ENSG00000004700	RECQL	0.739911915586267	7.5760479556278e-21
ENSG00000004766	VPS50	-0.414388523959935	1.19172880229026e-15
ENSG00000004776	HSPB6	-1.99546890126764	7.35697544962682e-18
ENSG00000004777	ARHGAP33	1.21946287897422	8.61202605332063e-16
ENSG00000004779	NDUFAB1	-0.0912525471445035	0.171816093266513
ENSG00000004799	PDK4	0.175896199738862	0.328194571568681
ENSG00000004838	ZMYND10	-0.371821206952813	0.0293464539504623
ENSG00000004864	SLC25A13	-0.197283988890799	0.0152299392352964
ENSG00000004866	ST7	0.137651666366071	0.0687910512650658
ENSG00000004897	CDC27	0.209178605218634	0.000424550526369728
ENSG00000004939	SLC4A1	-9.13116077837999	2.94154778533649e-79
ENSG00000004948	CALCR	0.0486190908515583	0.866292752322791
ENSG00000004961	HCCS	-0.36959582927085	1.87418917730361e-13
ENSG00000004975	DVL2	0.260442118536835	3.26686571424698e-05
ENSG00000005001	PRSS22	-6.86394548789489	5.4574877669459e-66
ENSG00000005007	UPF1	-0.411188630454465	5.4307957914164e-12
ENSG00000005020	SKAP2	0.294021654639223	7.44869603372935e-06
ENSG00000005022	SLC25A5	-1.33063875800974	3.72805613427547e-49
ENSG00000005059	MCUB	1.57991548448358	3.60720625630933e-27
ENSG00000005073	HOXA11	-1.9932361048085	2.05562883787246e-24
ENSG00000005075	POLR2J	0.42577138403712	1.19037276637097e-05
ENSG00000005100	DHX33	0.153240810724076	0.0039888345606879
ENSG00000005102	MEOX1	1.01721138389615	3.69421919281548e-05
ENSG00000005108	THSD7A	-2.11899189526648	5.94113803153713e-51
ENSG00000005156	LIG3	-0.123005725417056	0.00772758664931813
ENSG00000005175	RPAP3	-0.182440749155047	0.000151311121233926
ENSG00000005187	ACSM3	-1.06618604839824	3.26364899621792e-14
ENSG00000005189	AC004381.6	0.537111312787442	5.63844584967461e-09
ENSG00000005194	CIAPIN1	-0.15690292278497	0.00722115157984113
ENSG00000005206	SPPL2B	0.404072363219241	2.75437028659767e-05
ENSG00000005238	FAM214B	0.348192472633544	3.20996213905352e-08
ENSG00000005243	COPZ2	0.515907590910465	7.61250782858805e-06
ENSG00000005249	PRKAR2B	-2.25607370005525	1.17589853367377e-73
ENSG00000005302	MSL3	0.315133523133925	2.27854986629567e-11
ENSG00000005339	CREBBP	0.306620398629056	2.25132048638745e-08
ENSG00000005379	TSPOAP1	-0.891593991090799	2.53214247460709e-10
ENSG00000005381	MPO	-0.143939227731817	0.556374115093662
ENSG00000005436	GCFC2	-0.263538682651808	2.33598213136884e-07
ENSG00000005448	WDR54	1.00819318327562	6.60422630362154e-26
ENSG00000005469	CROT	-1.19900165816564	3.55365456290035e-71
ENSG00000005471	ABCB4	1.80736238650493	3.96803793896505e-17
ENSG00000005483	KMT2E	0.318284694487124	6.1759818994747e-08
ENSG00000005486	RHBDD2	-0.696221672061609	1.29072059461023e-19
ENSG00000005513	SOX8	-0.493196596421605	0.0042925224081019
ENSG00000005700	IBTK	-0.110275320002518	0.0746301875125548
ENSG00000005801	ZNF195	0.316615041911629	2.47377054787978e-10
ENSG00000005810	MYCBP2	-0.102048257313883	0.191465793496925
ENSG00000005812	FBXL3	-0.303708863158255	2.66338328562524e-06
ENSG00000005844	ITGAL	2.64984039023268	4.02166492368171e-38
ENSG00000005882	PDK2	-0.511161424820654	1.33104261145264e-07
ENSG00000005884	ITGA3	0.637319373486107	5.62678336267937e-07
ENSG00000005889	ZFX	-0.0589154138593737	0.232117579410178
ENSG00000005893	LAMP2	0.195613525974263	0.000681381177019622
ENSG00000005961	ITGA2B	-0.437187654700276	0.0376023064676799
ENSG00000005981	ASB4	-1.29592339112697	2.15501251231909e-06
ENSG00000006007	GDE1	-0.493658668396037	5.7368384633334e-16
ENSG00000006015	C19orf60	0.29668195608925	0.00464489646194434
ENSG00000006016	CRLF1	-0.72165240244118	0.00120051801728297
ENSG00000006025	OSBPL7	0.0806322449591891	0.343266257632335
ENSG00000006042	TMEM98	0.265032943138025	0.0582929958880719
ENSG00000006047	YBX2	0.0425810101512296	0.857691857016459
ENSG00000006062	MAP3K14	1.453595872527	1.61889478649962e-26
ENSG00000006071	ABCC8	-1.89831080126816	1.45497987632989e-17
ENSG00000006118	TMEM132A	1.09239284823492	5.25544065759137e-13
ENSG00000006125	AP2B1	-0.438364786614123	1.55371883392942e-17
ENSG00000006194	ZNF263	0.269718975798864	4.83697565749579e-10
ENSG00000006210	CX3CL1	1.04510638809556	1.68812474922647e-34
ENSG00000006282	SPATA20	0.442472457439498	7.9001006678399e-09
ENSG00000006327	TNFRSF12A	0.721527905421048	5.4873037259765e-05
ENSG00000006432	MAP3K9	-2.44413311531561	9.51793689168393e-62
ENSG00000006451	RALA	0.352401077180474	1.39767033424777e-09
ENSG00000006453	BAIAP2L1	-1.05467818461262	4.04541856797867e-13
ENSG00000006459	KDM7A	-0.0355006906848409	0.646038555376837
ENSG00000006468	ETV1	-0.28834676147215	0.0762478669576215
ENSG00000006530	AGK	-0.263685615922498	2.41448286368351e-06
ENSG00000006534	ALDH3B1	1.17285066001406	2.6659464113718e-09
ENSG00000006555	TTC22	0.0761150183411718	0.458925729869113
ENSG00000006576	PHTF2	0.421122561327466	9.22863866741624e-10
ENSG00000006606	CCL26	-0.569306460538468	0.0140917107613281
ENSG00000006607	FARP2	-0.582042392280468	1.22507184394809e-16
ENSG00000006611	USH1C	1.73609078512023	1.21409880549512e-09
ENSG00000006625	GGCT	-0.326284668418865	1.4202525269225e-05
ENSG00000006634	DBF4	0.688014494506264	2.72344451850722e-15
ENSG00000006638	TBXA2R	0.535037399328993	0.000141688779443957
ENSG00000006652	IFRD1	0.576118016077478	3.03366807098372e-10
ENSG00000006695	COX10	-0.500216901800892	4.23250054063989e-18
ENSG00000006704	GTF2IRD1	-0.426103601540607	9.55077375025208e-08
ENSG00000006712	PAF1	-0.0295587972199799	0.517357154229561
ENSG00000006715	VPS41	-0.166149914191967	0.00301917688770387
ENSG00000006740	ARHGAP44	-0.971277820542372	1.41882146677766e-15
ENSG00000006744	ELAC2	-0.154787106005723	0.00317778789722567
ENSG00000006747	SCIN	-3.06524867045039	1.50560828885507e-38
ENSG00000006756	ARSD	-0.895347110083006	5.99596942745706e-35
ENSG00000006757	PNPLA4	-0.802103490769335	2.27091882610443e-25
ENSG00000006831	ADIPOR2	0.023656063639049	0.621157378571201
ENSG00000006837	CDKL3	0.509815632354415	1.53505224307515e-10
ENSG00000007001	UPP2	-3.33930631567381	3.80636689874721e-19
ENSG00000007047	MARK4	0.392151117657099	3.32906392848767e-11
ENSG00000007062	PROM1	-2.98012553201365	3.71647220817747e-12
ENSG00000007080	CCDC124	0.335001492156064	0.000120941767437269
ENSG00000007129	CEACAM21	1.80391087152277	2.02804800477749e-34
ENSG00000007168	PAFAH1B1	-0.246322414961207	8.21082873700748e-08
ENSG00000007171	NOS2	0.559371420356071	0.000345698615893916
ENSG00000007174	DNAH9	-1.49354070211427	7.29761947602315e-13
ENSG00000007202	KIAA0100	-0.476622118634351	5.69706145893072e-13
ENSG00000007216	SLC13A2	-7.30429696268004	6.14517062373477e-59
ENSG00000007237	GAS7	0.740215170259708	3.37890938769828e-07
ENSG00000007255	TRAPPC6A	-0.530356849396386	8.62738727528855e-09
ENSG00000007264	MATK	2.22609002906201	1.74735886234067e-32
ENSG00000007312	CD79B	0.915669149729166	7.83603319030419e-12
ENSG00000007314	SCN4A	1.08224620059578	9.81210590138718e-08
ENSG00000007341	ST7L	-0.283184277205685	6.06493944423753e-08
ENSG00000007350	TKTL1	-0.243546402151553	0.208434469660492
ENSG00000007372	PAX6	-0.139642256092888	0.201033176344248
ENSG00000007376	RPUSD1	0.492094946846374	1.75526044436072e-07
ENSG00000007384	RHBDF1	0.304157640009258	0.00148439840428916
ENSG00000007392	LUC7L	0.121280671980078	0.130465556051448
ENSG00000007402	CACNA2D2	-2.75091408472264	3.62350513669105e-83
ENSG00000007516	BAIAP3	-1.61254691035316	3.81318983471506e-28
ENSG00000007520	TSR3	0.341475343290364	8.8154590281287e-06
ENSG00000007541	PIGQ	-0.748932935381316	2.36869398250729e-15
ENSG00000007545	CRAMP1	0.0999354674451517	0.145885203715101
ENSG00000007866	TEAD3	-0.467559493292263	1.28352713113817e-09
ENSG00000007908	SELE	-1.45503497526125	1.19666989083937e-09
ENSG00000007923	DNAJC11	-1.16096752195213	2.20289121419671e-29
ENSG00000007933	FMO3	0.357919672849892	0.232042660956009
ENSG00000007944	MYLIP	0.172460130272103	0.0350471253639553
ENSG00000007952	NOX1	-0.152323388571366	0.0914096673434781
ENSG00000007968	E2F2	2.92873062103123	6.49269505965944e-49
ENSG00000008018	PSMB1	0.261335685581384	3.47816209403185e-05
ENSG00000008056	SYN1	0.33135216049233	0.0523619032867842
ENSG00000008083	JARID2	0.391693326151194	1.64638196817032e-13
ENSG00000008086	CDKL5	-0.181722668856522	0.0303663590487024
ENSG00000008118	CAMK1G	-1.43750800932569	7.14032401312943e-15
ENSG00000008128	CDK11A	0.131889437121583	0.0665220935235613
ENSG00000008130	NADK	-0.0210173124357797	0.724733991733117
ENSG00000008196	TFAP2B	-9.72672674982395	3.88094588708098e-81
ENSG00000008226	DLEC1	-1.04929548435732	4.66393609568475e-14
ENSG00000008256	CYTH3	-0.28417040021084	0.000379361583132666
ENSG00000008277	ADAM22	-0.449150327773789	0.000196002324344113
ENSG00000008282	SYPL1	-0.318486784800075	4.09563021831366e-09
ENSG00000008283	CYB561	-0.181583054222333	0.00582736543442543
ENSG00000008294	SPAG9	0.243232150950402	0.000401439670085971
ENSG00000008300	CELSR3	0.788271960899621	6.56851602024319e-09
ENSG00000008311	AASS	-1.265684311057	8.793884616506e-25
ENSG00000008323	PLEKHG6	0.221048974249079	0.250607881868403
ENSG00000008324	SS18L2	-0.0527993520153753	0.448221651016354
ENSG00000008382	MPND	0.159575390565416	0.0732353082885059
ENSG00000008394	MGST1	1.25150942737001	3.35616537993181e-07
ENSG00000008405	CRY1	-0.427786453892022	8.33331223670502e-10
ENSG00000008441	NFIX	0.784468016376494	2.45574050877829e-18
ENSG00000008513	ST3GAL1	-0.10463250568039	0.513317507633896
ENSG00000008516	MMP25	1.57211891175353	5.40012496183652e-32
ENSG00000008517	IL32	2.4990074310848	8.40432054917662e-33
ENSG00000008710	PKD1	0.579991982615768	4.55717105432491e-09
ENSG00000008735	MAPK8IP2	-1.02354054774344	1.92496977609211e-09
ENSG00000008838	MED24	-0.05315363627636	0.300207784530032
ENSG00000008853	RHOBTB2	-0.147804599327432	0.0726536512586105
ENSG00000008869	HEATR5B	0.274367389647704	3.99295036484052e-06
ENSG00000008952	SEC62	-0.208091540234291	2.48643033346157e-05
ENSG00000008988	RPS20	0.798071152859671	1.62320496548578e-17
ENSG00000009307	CSDE1	-0.130113267091702	0.010499115413829
ENSG00000009335	UBE3C	-0.161818279153942	0.00147336815575005
ENSG00000009413	REV3L	0.0103868591415319	0.900332820072434
ENSG00000009694	TENM1	2.27327437088994	4.91299518516989e-22
ENSG00000009724	MASP2	-0.374910069527708	0.00127087070276999
ENSG00000009765	IYD	-3.72463598227584	5.92227660058114e-24
ENSG00000009780	FAM76A	-0.341428124500421	3.74854010398476e-09
ENSG00000009790	TRAF3IP3	1.70842345834899	7.91036083405449e-21
ENSG00000009830	POMT2	-0.22095248882233	0.00108707145587676
ENSG00000009844	VTA1	-0.172068780991395	0.00280310780539746
ENSG00000009950	MLXIPL	0.382892701429274	0.174130303264733
ENSG00000009954	BAZ1B	0.412326459482489	1.19917173489205e-13
ENSG00000010017	RANBP9	-0.210438950961415	4.04905357793775e-05
ENSG00000010030	ETV7	2.76819122465719	1.37513566472595e-65
ENSG00000010072	SPRTN	-0.197457001196175	0.000733834668646126
ENSG00000010165	METTL13	-0.176265210970955	0.000697983351206502
ENSG00000010219	DYRK4	0.257246535490097	5.59462527112319e-06
ENSG00000010244	ZNF207	0.224594145941877	2.24027042425437e-12
ENSG00000010256	UQCRC1	-1.17479692944845	2.05531573442613e-37
ENSG00000010270	STARD3NL	0.517408518458865	5.47209141426242e-20
ENSG00000010278	CD9	-0.790850907078768	2.70961538841155e-13
ENSG00000010292	NCAPD2	0.360150351849653	1.05301903873079e-08
ENSG00000010295	IFFO1	1.30265261497914	3.07238393566609e-38
ENSG00000010310	GIPR	-0.936885172295104	0.000125717192603243
ENSG00000010318	PHF7	-0.624890588516618	1.2242448511917e-19
ENSG00000010319	SEMA3G	-1.95035636008861	2.18643779507463e-26
ENSG00000010322	NISCH	-0.964628977506469	7.34659970031822e-40
ENSG00000010327	STAB1	1.65188327901096	8.20430937965744e-37
ENSG00000010361	FUZ	-0.0273243156425491	0.753656122863979
ENSG00000010379	SLC6A13	1.3298988445943	1.064725833108e-07
ENSG00000010404	IDS	0.470723205146445	3.46357940592932e-11
ENSG00000010438	PRSS3	-4.00615880654067	8.70853818363554e-34
ENSG00000010539	ZNF200	0.293248243932271	3.18335942474221e-09
ENSG00000010610	CD4	2.03733087838186	1.14031614671595e-43
ENSG00000010626	LRRC23	0.650611341427064	9.77176906147949e-15
ENSG00000010671	BTK	2.71055294494357	6.07681679445992e-44
ENSG00000010704	HFE	0.896344524928361	2.81427809843989e-42
ENSG00000010803	SCMH1	0.478380733825842	6.76607233430297e-21
ENSG00000010810	FYN	0.97273086397451	2.39942463285772e-19
ENSG00000010818	HIVEP2	0.0547965685800929	0.4232267710371
ENSG00000010932	FMO1	0.215827783641825	0.577649033169713
ENSG00000011007	TCEB3	-0.240655032587725	4.79835251439953e-08
ENSG00000011009	LYPLA2	-0.453128805683101	1.02478791591007e-09
ENSG00000011021	CLCN6	0.0540807913849666	0.490099751609056
ENSG00000011028	MRC2	-0.499468077077266	0.000764714951685987
ENSG00000011052	NME1-NME2	0.960748383887943	1.74518652312383e-12
ENSG00000011105	TSPAN9	0.28905793145753	0.000259605156319049
ENSG00000011114	BTBD7	-0.267958180182095	0.000628488977081059
ENSG00000011132	APBA3	0.669440451490843	1.09549455450644e-15
ENSG00000011143	MKS1	-0.00790576325142323	0.878487237138026
ENSG00000011198	ABHD5	-0.923909706871351	3.84493685174577e-41
ENSG00000011201	ANOS1	1.04568368574892	3.68441841055365e-12
ENSG00000011243	AKAP8L	0.0127500267289324	0.853406039853699
ENSG00000011258	MBTD1	0.155910999468762	0.0261491493972086
ENSG00000011260	UTP18	-0.0595369044558803	0.210053557842036
ENSG00000011275	RNF216	0.124023646514964	0.0113551336271191
ENSG00000011295	TTC19	-0.584105572763545	7.30807927358778e-26
ENSG00000011304	PTBP1	0.260805904602977	3.14659119797291e-08
ENSG00000011347	SYT7	-5.17695169689699	1.89784094367545e-84
ENSG00000011376	LARS2	-1.41787820668696	3.33952218765949e-76
ENSG00000011405	PIK3C2A	-0.50918131902631	2.53657286759743e-12
ENSG00000011422	PLAUR	1.67477530009927	9.47576596427527e-24
ENSG00000011426	ANLN	2.57040939063927	4.35752353603314e-46
ENSG00000011451	WIZ	0.122505134706979	0.0699450337323675
ENSG00000011454	RABGAP1	-0.264260793344766	7.1261386041201e-06
ENSG00000011465	DCN	-4.63849505136184	8.93180169604664e-34
ENSG00000011478	QPCTL	0.800648132983447	1.58943717264542e-19
ENSG00000011485	PPP5C	-0.197241402947147	4.12431246610292e-05
ENSG00000011523	CEP68	-0.022221709864211	0.753350783141657
ENSG00000011566	MAP4K3	-0.909218765684461	2.92866595125315e-35
ENSG00000011590	ZBTB32	1.03606080944966	8.67565167346747e-16
ENSG00000011600	TYROBP	2.93906432095227	5.51584483103358e-54
ENSG00000011638	TMEM159	0.950203333054611	5.88901975132808e-34
ENSG00000012048	BRCA1	0.881790549431364	1.28924353659762e-28
ENSG00000012061	ERCC1	0.360370807389183	1.41801426781618e-11
ENSG00000012124	CD22	1.05842684271009	2.27895292969677e-09
ENSG00000012171	SEMA3B	-1.89807736586494	2.62878106854408e-24
ENSG00000012174	MBTPS2	0.244786076527797	0.000175283595400169
ENSG00000012211	PRICKLE3	0.430196532684475	7.66608165227117e-08
ENSG00000012223	LTF	-2.33597777104442	5.50054041130925e-08
ENSG00000012232	EXTL3	-0.136595597199494	0.0473810088668532
ENSG00000012504	NR1H4	0.933580492313185	1.01098051100578e-14
ENSG00000012660	ELOVL5	0.876910172638319	8.04830857900574e-16
ENSG00000012779	ALOX5	2.5439709978427	2.54472131517455e-27
ENSG00000012817	KDM5D	-0.514689637110236	0.00593694855125103
ENSG00000012822	CALCOCO1	-0.263500891610276	5.58196115599339e-06
ENSG00000012963	UBR7	0.194073122530257	0.000318266733524995
ENSG00000012983	MAP4K5	0.0169939735837095	0.792921449923325
ENSG00000013016	EHD3	-0.962652225593649	9.7714509572381e-09
ENSG00000013275	PSMC4	-0.0675884496724199	0.285335716223063
ENSG00000013288	MAN2B2	-0.100834113534097	0.112559818758969
ENSG00000013297	CLDN11	-3.07183392383619	6.03355979755033e-36
ENSG00000013306	SLC25A39	-0.759323885142367	5.36914760431485e-16
ENSG00000013364	MVP	0.975517312037206	2.57919535189404e-24
ENSG00000013374	NUB1	0.318201204814024	8.49147950347206e-09
ENSG00000013375	PGM3	0.794214432552934	7.7620786409589e-29
ENSG00000013392	RWDD2A	0.0783688010626037	0.242202291522392
ENSG00000013441	CLK1	0.57464664875142	1.09629302027121e-08
ENSG00000013503	POLR3B	-1.0877083792597	2.75581657147711e-47
ENSG00000013523	ANGEL1	-0.516165989000809	9.31081145436922e-17
ENSG00000013561	RNF14	0.0644813588783176	0.300621128181259
ENSG00000013563	DNASE1L1	0.437767073499141	2.63129201524147e-14
ENSG00000013573	DDX11	0.932872730936886	4.41080232034034e-25
ENSG00000013583	HEBP1	-0.430953277282275	2.27992026346002e-11
ENSG00000013588	GPRC5A	-3.46439780706944	5.21644826162724e-33
ENSG00000013619	MAMLD1	0.407814416747615	4.58593103011605e-05
ENSG00000013725	CD6	2.48232323894027	1.34807532666047e-32
ENSG00000013810	TACC3	1.4142186569926	5.87537940638283e-30
ENSG00000014123	UFL1	0.161318172652028	0.00991919298768165
ENSG00000014138	POLA2	0.259499277013643	7.29907521930218e-05
ENSG00000014164	ZC3H3	0.399090465434141	4.34675990028367e-05
ENSG00000014216	CAPN1	-0.205942076158544	0.0193469528582996
ENSG00000014257	ACPP	-5.77310068842563	2.53976874262964e-125
ENSG00000014641	MDH1	-0.698491439981289	1.6257627979927e-23
ENSG00000014824	SLC30A9	-0.777520543635015	1.66733029901897e-29
ENSG00000014914	MTMR11	1.42482253169307	8.90269420534972e-29
ENSG00000014919	COX15	-0.230494989011662	1.29251664780607e-05
ENSG00000015133	CCDC88C	-0.527700776523612	1.0911963978108e-08
ENSG00000015153	YAF2	0.389261268531565	1.35568083075804e-09
ENSG00000015171	ZMYND11	-0.649683022988112	1.66977080363626e-27
ENSG00000015285	WAS	2.32354935937332	9.47725187057848e-41
ENSG00000015413	DPEP1	-4.48567719314541	5.90185210234457e-25
ENSG00000015475	BID	1.06890213546994	2.36591608489594e-43
ENSG00000015479	MATR3	0.109864646541342	0.0952658397695218
ENSG00000015520	NPC1L1	-1.4668268673594	0.000160457531768201
ENSG00000015532	XYLT2	0.436879512242855	1.15650925384777e-09
ENSG00000015676	NUDCD3	0.321412409678558	5.86303474287689e-13
ENSG00000016391	CHDH	-1.10408791210301	1.15632566153165e-09
ENSG00000016402	IL20RA	-3.46740054822518	4.64400939068136e-23
ENSG00000016864	GLT8D1	-0.413948772694345	8.84778575535989e-16
ENSG00000017260	ATP2C1	-0.343879160945915	6.11487451405094e-09
ENSG00000017427	IGF1	0.17550913689552	0.345992134409763
ENSG00000017483	SLC38A5	-0.192038997110893	0.452628533031339
ENSG00000017797	RALBP1	-1.16479376694963	2.15094534292787e-36
ENSG00000018189	RUFY3	0.34975126818882	2.44886863141065e-06
ENSG00000018236	CNTN1	-6.85325602980012	9.70864886561203e-52
ENSG00000018280	SLC11A1	1.62867349073209	1.2687790696387e-36
ENSG00000018408	WWTR1	0.529391100231946	7.8431819223942e-14
ENSG00000018510	AGPS	0.330126948470359	2.87868581043472e-06
ENSG00000018610	CXorf56	-0.0595152811304997	0.157998994676838
ENSG00000018625	ATP1A2	-0.824583117571347	0.000170295505763596
ENSG00000018699	TTC27	0.38485423657035	9.43961787292487e-21
ENSG00000018869	ZNF582	-1.34154873139207	2.74590197787205e-44
ENSG00000019102	VSIG2	-1.92548912091475	2.84527352829979e-26
ENSG00000019144	PHLDB1	-0.0935275380250259	0.264965744087922
ENSG00000019169	MARCO	1.64684262848907	8.20374096905587e-10
ENSG00000019186	CYP24A1	-3.31917950654649	2.05035379581962e-17
ENSG00000019485	PRDM11	-0.631070231266896	5.81492225990938e-14
ENSG00000019505	SYT13	0.109374476235602	0.663079479855917
ENSG00000019549	SNAI2	-0.355246560931991	0.0229983007743241
ENSG00000019582	CD74	1.69833507455862	1.76193452375551e-38
ENSG00000019991	HGF	-0.624034585193652	0.000182119633716339
ENSG00000019995	ZRANB1	-0.382707940493142	8.46336310424912e-08
ENSG00000020129	NCDN	-0.270623371848128	0.000234645572275342
ENSG00000020181	ADGRA2	1.09781127158829	3.08860190515072e-17
ENSG00000020256	ZFP64	0.425333273700374	9.3172717476111e-18
ENSG00000020426	MNAT1	-0.393189097744715	3.89289593388332e-12
ENSG00000020577	SAMD4A	0.224463173081164	0.0185048407891893
ENSG00000020633	RUNX3	3.12483304506755	2.05397958945175e-53
ENSG00000020922	MRE11	0.208114398484441	1.5393386240669e-05
ENSG00000021300	PLEKHB1	-2.85950811779182	1.03782423759821e-47
ENSG00000021355	SERPINB1	0.849499168369623	1.10517641344642e-37
ENSG00000021488	SLC7A9	0.00424879683741731	0.990895254145138
ENSG00000021574	SPAST	0.263215974632949	2.97075559107679e-05
ENSG00000021645	NRXN3	0.879995809695961	1.70156801093388e-05
ENSG00000021762	OSBPL5	0.212453285170538	0.0342953784404808
ENSG00000021776	AQR	-0.158375339297121	0.00269749149758276
ENSG00000021826	CPS1	-1.71821273946537	5.16136187053457e-19
ENSG00000022267	FHL1	1.80106713361339	2.85379140637019e-24
ENSG00000022277	RTFDC1	0.16007614166182	0.000113401873719432
ENSG00000022556	NLRP2	-2.77513889656772	1.15129277932655e-35
ENSG00000022567	SLC45A4	-0.840065334897218	1.1559341951377e-15
ENSG00000022840	RNF10	-0.487795981545275	2.91709730809785e-26
ENSG00000022976	ZNF839	-0.643869819439403	8.66116954395069e-19
ENSG00000023041	ZDHHC6	-0.659454572278169	8.89647370962613e-21
ENSG00000023171	GRAMD1B	-0.879872755591477	5.36990646768835e-06
ENSG00000023191	RNH1	-0.0688978716344623	0.373634580712572
ENSG00000023228	NDUFS1	-1.04053770035175	1.62693095953263e-38
ENSG00000023287	RB1CC1	-0.00631672370987593	0.921107480345514
ENSG00000023318	ERP44	0.0921082625468296	0.0678441497142895
ENSG00000023330	ALAS1	-1.02521419577485	4.0276039127815e-41
ENSG00000023445	BIRC3	2.33661676756854	2.52743376046555e-39
ENSG00000023516	AKAP11	-0.298561634003773	2.54397738748955e-05
ENSG00000023572	GLRX2	0.132350027321058	0.126181939899807
ENSG00000023608	SNAPC1	-0.0933820175557795	0.313243900220733
ENSG00000023697	DERA	0.466120850960561	4.86373021406031e-08
ENSG00000023734	STRAP	-0.298350679493472	3.19075057007555e-10
ENSG00000023839	ABCC2	1.6390601636684	2.20896267426285e-06
ENSG00000023892	DEF6	2.27991635275081	6.12397780544985e-38
ENSG00000023902	PLEKHO1	1.77355691690017	1.20663327356202e-39
ENSG00000023909	GCLM	0.387489775026038	1.29313262678855e-05
ENSG00000024048	UBR2	-0.0825957658013573	0.125346984011529
ENSG00000024422	EHD2	2.28294775525614	9.42035907908987e-63
ENSG00000024526	DEPDC1	2.89000243781106	1.51591837600749e-50
ENSG00000024862	CCDC28A	-0.229323090492722	1.83097905100205e-05
ENSG00000025039	RRAGD	-0.625876958684784	4.4556261298384e-06
ENSG00000025156	HSF2	-0.285382116548815	1.13204424668772e-05
ENSG00000025293	PHF20	0.18204848504996	0.00012866702735224
ENSG00000025423	HSD17B6	-1.62857444823707	5.5582146676798e-18
ENSG00000025434	NR1H3	0.944323069143951	3.07026105283467e-20
